county; address; city; zip; sale_date; price
San Francisco County; 3536 California Street; San Francisco; 94118; 8/31/2011; $1,350,000
San Francisco County; 255 17th Avenue; San Francisco; 94121; 8/31/2011; $1,601,000
San Francisco County; 1537 20th Avenue; San Francisco; 94122; 8/31/2011; $462,500
San Francisco County; 1411 35th Avenue; San Francisco; 94122; 8/31/2011; $625,000
San Francisco County; 1587 31st Avenue; San Francisco; 94122; 8/31/2011; $654,000
San Francisco County; 2225 Steiner Street; San Francisco; 94115; 8/31/2011; $1,505,000
San Francisco County; 2187 26th Avenue; San Francisco; 94116; 8/31/2011; $815,000
San Francisco County; 2675 34th Avenue; San Francisco; 94116; 8/31/2011; $825,000
San Francisco County; 2000 29th Avenue #8; San Francisco; 94116; 8/31/2011; $1,195,000
San Francisco County; 124 Pierce Street; San Francisco; 94117; 8/31/2011; $420,000
San Francisco County; 217 Laussat Street; San Francisco; 94117; 8/31/2011; $650,000
San Francisco County; 50 Lyon Street; San Francisco; 94117; 8/31/2011; $687,000
San Francisco County; 445 Upper Terrace #2; San Francisco; 94117; 8/31/2011; $715,000
San Francisco County; 89 Webster Street; San Francisco; 94117; 8/31/2011; $720,000
San Francisco County; 240 Lombard Street #630; San Francisco; 94111; 8/31/2011; $310,000
San Francisco County; 1800 Bryant Street #102; San Francisco; 94110; 8/31/2011; $390,000
San Francisco County; 200 Brannan Street #422; San Francisco; 94107; 8/31/2011; $1,450,000
San Francisco County; 1207 Rhode Island Street; San Francisco; 94107; 8/31/2011; $475,000
San Francisco County; 750 Van Ness Avenue #1101; San Francisco; 94102; 8/31/2011; $320,000
San Francisco County; 2760 19th Avenue #38; San Francisco; 94132; 8/31/2011; $598,000
San Francisco County; 950 Columbus Avenue #9; San Francisco; 94133; 8/31/2011; $600,000
San Francisco County; 600 Chestnut Street #102; San Francisco; 94133; 8/31/2011; $689,000
San Francisco County; 1780 Bancroft Avenue #325; San Francisco; 94124; 8/31/2011; $273,000
San Francisco County; 1482 Van Dyke Avenue; San Francisco; 94124; 8/31/2011; $470,000
San Francisco County; 1409 33rd Avenue; San Francisco; 94122; 8/31/2011; $915,000
San Francisco County; 2045 Green Street; San Francisco; 94123; 8/31/2011; $1,273,500
San Francisco County; 1163 Palou Avenue; San Francisco; 94124; 8/31/2011; $165,000
San Francisco County; 2 Margaret Avenue; San Francisco; 94112; 8/31/2011; $390,000
San Francisco County; 780 Goettingen Street; San Francisco; 94134; 8/31/2011; $420,000
San Francisco County; 208 Rutland Street; San Francisco; 94134; 8/31/2011; $438,000
San Francisco County; 61 Ford Street; San Francisco; 94114; 8/30/2011; $803,500
San Francisco County; 1826 Mason Street; San Francisco; 94133; 8/30/2011; $880,000
San Francisco County; 1160 Mission Street #1812; San Francisco; 94103; 8/30/2011; $505,000
San Francisco County; 1707 Grant Avenue; San Francisco; 94133; 8/30/2011; $2,150,000
San Francisco County; 921 Sunnydale Avenue; San Francisco; 94134; 8/30/2011; $415,000
San Francisco County; 723 Taylor Street #402; San Francisco; 94108; 8/30/2011; $629,000
San Francisco County; 1252 Bush Street; San Francisco; 94109; 8/30/2011; $1,893,000
San Francisco County; 1207 33rd Avenue; San Francisco; 94122; 8/30/2011; $850,000
San Francisco County; 124 21st Avenue; San Francisco; 94121; 8/30/2011; $2,600,000
San Francisco County; 1478 27th Avenue; San Francisco; 94122; 8/30/2011; $820,000
San Francisco County; 2022 Beach Street; San Francisco; 94123; 8/30/2011; $1,375,000
San Francisco County; 2925 Griffith Street; San Francisco; 94124; 8/30/2011; $335,000
San Francisco County; 2 Hernandez Avenue; San Francisco; 94127; 8/30/2011; $840,000
San Francisco County; 246 Yerba Buena Avenue; San Francisco; 94127; 8/30/2011; $901,500
San Francisco County; 11 Manor Drive; San Francisco; 94127; 8/30/2011; $700,000
San Francisco County; 1321 Kearny Street; San Francisco; 94133; 8/30/2011; $1,200,000
San Francisco County; 83 McAllister Street #510; San Francisco; 94102; 8/30/2011; $191,000
San Francisco County; 527 Ivy Street; San Francisco; 94102; 8/30/2011; $400,000
San Francisco County; 400 Beale Street #1505; San Francisco; 94105; 8/30/2011; $450,000
San Francisco County; 500 Bryant Street #206; San Francisco; 94107; 8/30/2011; $425,000
San Francisco County; 900 Bush Street #1001; San Francisco; 94109; 8/30/2011; $384,000
San Francisco County; 1122 Pine Street; San Francisco; 94109; 8/30/2011; $1,350,000
San Francisco County; 728 Alabama Street #204; San Francisco; 94110; 8/30/2011; $519,000
San Francisco County; 3037 22nd Street #A; San Francisco; 94110; 8/30/2011; $725,000
San Francisco County; 44 Majestic Avenue; San Francisco; 94112; 8/30/2011; $325,000
San Francisco County; 529 Lisbon Street; San Francisco; 94112; 8/30/2011; $350,000
San Francisco County; 4454 17th Street; San Francisco; 94114; 8/30/2011; $1,243,500
San Francisco County; 12 Byron Court; San Francisco; 94112; 8/30/2011; $513,000
San Francisco County; 101 Escolta Way; San Francisco; 94116; 8/30/2011; $685,000
San Francisco County; 601 Pacheco Street; San Francisco; 94116; 8/30/2011; $701,000
San Francisco County; 56 Sotelo Avenue; San Francisco; 94116; 8/30/2011; $1,470,000
San Francisco County; 28 Parker Avenue #302; San Francisco; 94118; 8/29/2011; $584,000
San Francisco County; 200 Brannan Street #502; San Francisco; 94107; 8/29/2011; $1,115,000
San Francisco County; 125 Arch Street; San Francisco; 94132; 8/29/2011; $375,000
San Francisco County; 1310 Revere Avenue; San Francisco; 94124; 8/29/2011; $275,000
San Francisco County; 849 25th Avenue; San Francisco; 94121; 8/29/2011; $749,000
San Francisco County; 1431 30th Avenue; San Francisco; 94122; 8/29/2011; $793,000
San Francisco County; 530 Tompkins Avenue; San Francisco; 94110; 8/29/2011; $425,000
San Francisco County; 2413 Mendell Street; San Francisco; 94124; 8/29/2011; $335,000
San Francisco County; 1740 Bancroft Avenue #252; San Francisco; 94124; 8/29/2011; $231,500
San Francisco County; 36 Tingley Street; San Francisco; 94112; 8/26/2011; $380,000
San Francisco County; 435 Urbano Drive; San Francisco; 94127; 8/26/2011; $900,000
San Francisco County; 301 Mission Street #7B; San Francisco; 94105; 8/26/2011; $600,000
San Francisco County; 1427 21st Avenue; San Francisco; 94122; 8/26/2011; $731,000
San Francisco County; 2026 Lawton Street; San Francisco; 94122; 8/26/2011; $790,000
San Francisco County; 1247 41st Avenue; San Francisco; 94122; 8/26/2011; $825,000
San Francisco County; 1773 15th Avenue; San Francisco; 94122; 8/26/2011; $1,350,000
San Francisco County; 2230 Mason Street #M304; San Francisco; 94133; 8/26/2011; $541,000
San Francisco County; 1360 Montgomery Street #4; San Francisco; 94133; 8/26/2011; $549,000
San Francisco County; 101 Yerba Buena Avenue; San Francisco; 94127; 8/26/2011; $1,350,000
San Francisco County; 160 Chilton Avenue; San Francisco; 94131; 8/26/2011; $315,000
San Francisco County; 99 Surrey Street; San Francisco; 94131; 8/26/2011; $375,000
San Francisco County; 608 Clarendon Avenue; San Francisco; 94131; 8/26/2011; $508,000
San Francisco County; 69 Carr Street; San Francisco; 94124; 8/26/2011; $368,000
San Francisco County; 1200 Gough Street #22B; San Francisco; 94109; 8/26/2011; $430,000
San Francisco County; 1200 Gough Street #5D; San Francisco; 94109; 8/26/2011; $440,000
San Francisco County; 33 Clementina Street #2; San Francisco; 94105; 8/26/2011; $1,145,000
San Francisco County; 219 Brannan Street #4C; San Francisco; 94107; 8/26/2011; $649,000
San Francisco County; 180 Sadowa Street; San Francisco; 94112; 8/26/2011; $438,000
San Francisco County; 850 Dolores Street; San Francisco; 94110; 8/26/2011; $1,710,000
San Francisco County; 2301 Harrison Street #301; San Francisco; 94110; 8/26/2011; $515,000
